0.20571569413026836,0.2,0.98,0.8,1.0,0.1,0.05,0.05,0.05
0.2141587099950605,0.2,0.98,0.8,1.0,0.1,0.05,0.05,0.1
0.21962726170462643,0.2,0.98,0.8,1.0,0.1,0.05,0.05,0.15
0.22325682286769866,0.2,0.98,0.8,1.0,0.1,0.05,0.05,0.2
0.2575140211357675,0.2,0.98,0.8,1.0,0.1,0.05,0.1,0.05
0.2477670668910077,0.2,0.98,0.8,1.0,0.1,0.05,0.1,0.1
0.24405200333818844,0.2,0.98,0.8,1.0,0.1,0.05,0.1,0.15
0.24194674444254513,0.2,0.98,0.8,1.0,0.1,0.05,0.1,0.2
0.33178413040422183,0.2,0.98,0.8,1.0,0.1,0.05,0.15,0.05
0.3076951947571224,0.2,0.98,0.8,1.0,0.1,0.05,0.15,0.1
0.2938194801840268,0.2,0.98,0.8,1.0,0.1,0.05,0.15,0.15
0.28357423630132955,0.2,0.98,0.8,1.0,0.1,0.05,0.15,0.2
0.38650083902433374,0.2,0.98,0.8,1.0,0.1,0.05,0.2,0.05
0.3589357818906354,0.2,0.98,0.8,1.0,0.1,0.05,0.2,0.1
0.3429545846232363,0.2,0.98,0.8,1.0,0.1,0.05,0.2,0.15
0.32973551932377,0.2,0.98,0.8,1.0,0.1,0.05,0.2,0.2
0.3598319023297496,0.2,0.98,0.8,1.0,0.1,0.1,0.05,0.05
0.35121585159507074,0.2,0.98,0.8,1.0,0.1,0.1,0.05,0.1
0.34447095391105104,0.2,0.98,0.8,1.0,0.1,0.1,0.05,0.15
0.3373881639454651,0.2,0.98,0.8,1.0,0.1,0.1,0.05,0.2
0.39494863323741586,0.2,0.98,0.8,1.0,0.1,0.1,0.1,0.05
0.3716975061970452,0.2,0.98,0.8,1.0,0.1,0.1,0.1,0.1
0.3579526985038994,0.2,0.98,0.8,1.0,0.1,0.1,0.1,0.15
0.34701996670550805,0.2,0.98,0.8,1.0,0.1,0.1,0.1,0.2
0.4391656998255407,0.2,0.98,0.8,1.0,0.1,0.1,0.15,0.05
0.40715113541257003,0.2,0.98,0.8,1.0,0.1,0.1,0.15,0.1
0.38794415642441205,0.2,0.98,0.8,1.0,0.1,0.1,0.15,0.15
0.3729674588561753,0.2,0.98,0.8,1.0,0.1,0.1,0.15,0.2
0.46531769629448905,0.2,0.98,0.8,1.0,0.1,0.1,0.2,0.05
0.43137283898245,0.2,0.98,0.8,1.0,0.1,0.1,0.2,0.1
0.4130710209111972,0.2,0.98,0.8,1.0,0.1,0.1,0.2,0.15
0.39996882558228813,0.2,0.98,0.8,1.0,0.1,0.1,0.2,0.2
0.47628705737708654,0.2,0.98,0.8,1.0,0.1,0.15,0.05,0.05
0.45660291505755946,0.2,0.98,0.8,1.0,0.1,0.15,0.05,0.1
0.4439212185389403,0.2,0.98,0.8,1.0,0.1,0.15,0.05,0.15
0.43325081483796357,0.2,0.98,0.8,1.0,0.1,0.15,0.05,0.2
0.5061393457102016,0.2,0.98,0.8,1.0,0.1,0.15,0.1,0.05
0.4737990896237921,0.2,0.98,0.8,1.0,0.1,0.15,0.1,0.1
0.45412177258438186,0.2,0.98,0.8,1.0,0.1,0.15,0.1,0.15
0.43937665143539856,0.2,0.98,0.8,1.0,0.1,0.15,0.1,0.2
0.535133545419137,0.2,0.98,0.8,1.0,0.1,0.15,0.15,0.05
0.4973288393232439,0.2,0.98,0.8,1.0,0.1,0.15,0.15,0.1
0.47390645266301074,0.2,0.98,0.8,1.0,0.1,0.15,0.15,0.15
0.4563852467754519,0.2,0.98,0.8,1.0,0.1,0.15,0.15,0.2
0.5465338860120214,0.2,0.98,0.8,1.0,0.1,0.15,0.2,0.05
0.5072473634845981,0.2,0.98,0.8,1.0,0.1,0.15,0.2,0.1
0.4844004257818416,0.2,0.98,0.8,1.0,0.1,0.15,0.2,0.15
0.46886379719719756,0.2,0.98,0.8,1.0,0.1,0.15,0.2,0.2
0.567572388002132,0.2,0.98,0.8,1.0,0.1,0.2,0.05,0.05
0.5373192695498631,0.2,0.98,0.8,1.0,0.1,0.2,0.05,0.1
0.5181016812468778,0.2,0.98,0.8,1.0,0.1,0.2,0.05,0.15
0.5033348023352187,0.2,0.98,0.8,1.0,0.1,0.2,0.05,0.2
0.5927905655791881,0.2,0.98,0.8,1.0,0.1,0.2,0.1,0.05
0.5536710207179886,0.2,0.98,0.8,1.0,0.1,0.2,0.1,0.1
0.5279883062503113,0.2,0.98,0.8,1.0,0.1,0.2,0.1,0.15
0.5090044761491743,0.2,0.98,0.8,1.0,0.1,0.2,0.1,0.2
0.6112164652328324,0.2,0.98,0.8,1.0,0.1,0.2,0.15,0.05
0.5704498259329944,0.2,0.98,0.8,1.0,0.1,0.2,0.15,0.1
0.5423522372005687,0.2,0.98,0.8,1.0,0.1,0.2,0.15,0.15
0.5215943517452855,0.2,0.98,0.8,1.0,0.1,0.2,0.15,0.2
0.616692879721927,0.2,0.98,0.8,1.0,0.1,0.2,0.2,0.05
0.5728492181011439,0.2,0.98,0.8,1.0,0.1,0.2,0.2,0.1
0.5452299086790999,0.2,0.98,0.8,1.0,0.1,0.2,0.2,0.15
0.5260441666657059,0.2,0.98,0.8,1.0,0.1,0.2,0.2,0.2
0.1666335167651924,0.2,0.98,0.8,1.0,0.25,0.05,0.05,0.05
0.18052986985285735,0.2,0.98,0.8,1.0,0.25,0.05,0.05,0.1
0.18748262507032712,0.2,0.98,0.8,1.0,0.25,0.05,0.05,0.15
0.18999166267742953,0.2,0.98,0.8,1.0,0.25,0.05,0.05,0.2
0.1574606027736751,0.2,0.98,0.8,1.0,0.25,0.05,0.1,0.05
0.16985539359688315,0.2,0.98,0.8,1.0,0.25,0.05,0.1,0.1
0.17781291876349054,0.2,0.98,0.8,1.0,0.25,0.05,0.1,0.15
0.18227766240969132,0.2,0.98,0.8,1.0,0.25,0.05,0.1,0.2
0.16822713408406692,0.2,0.98,0.8,1.0,0.25,0.05,0.15,0.05
0.1754238027486421,0.2,0.98,0.8,1.0,0.25,0.05,0.15,0.1
0.18112667987720588,0.2,0.98,0.8,1.0,0.25,0.05,0.15,0.15
0.18533145883266539,0.2,0.98,0.8,1.0,0.25,0.05,0.15,0.2
0.18858953966821104,0.2,0.98,0.8,1.0,0.25,0.05,0.2,0.05
0.19044266536292434,0.2,0.98,0.8,1.0,0.25,0.05,0.2,0.1
0.1932339195749775,0.2,0.98,0.8,1.0,0.25,0.05,0.2,0.15
0.1956435004656568,0.2,0.98,0.8,1.0,0.25,0.05,0.2,0.2
0.1558479765540906,0.2,0.98,0.8,1.0,0.25,0.1,0.05,0.05
0.16643927556739951,0.2,0.98,0.8,1.0,0.25,0.1,0.05,0.1
0.1763555784083704,0.2,0.98,0.8,1.0,0.25,0.1,0.05,0.15
0.18407154814460325,0.2,0.98,0.8,1.0,0.25,0.1,0.05,0.2
0.1529493010239559,0.2,0.98,0.8,1.0,0.25,0.1,0.1,0.05
0.16013745752249678,0.2,0.98,0.8,1.0,0.25,0.1,0.1,0.1
0.1688169860374253,0.2,0.98,0.8,1.0,0.25,0.1,0.1,0.15
0.1761362199210964,0.2,0.98,0.8,1.0,0.25,0.1,0.1,0.2
0.17227217847751788,0.2,0.98,0.8,1.0,0.25,0.1,0.15,0.05
0.172007861703283,0.2,0.98,0.8,1.0,0.25,0.1,0.15,0.1
0.17651634670776611,0.2,0.98,0.8,1.0,0.25,0.1,0.15,0.15
0.1813399812135047,0.2,0.98,0.8,1.0,0.25,0.1,0.15,0.2
0.19671725088648156,0.2,0.98,0.8,1.0,0.25,0.1,0.2,0.05
0.190524012449655,0.2,0.98,0.8,1.0,0.25,0.1,0.2,0.1
0.19112005538098575,0.2,0.98,0.8,1.0,0.25,0.1,0.2,0.15
0.19326357870903935,0.2,0.98,0.8,1.0,0.25,0.1,0.2,0.2
0.206567806611656,0.2,0.98,0.8,1.0,0.25,0.15,0.05,0.05
0.20236807034102675,0.2,0.98,0.8,1.0,0.25,0.15,0.05,0.1
0.20444213795772148,0.2,0.98,0.8,1.0,0.25,0.15,0.05,0.15
0.2080449322387044,0.2,0.98,0.8,1.0,0.25,0.15,0.05,0.2
0.20503481883368732,0.2,0.98,0.8,1.0,0.25,0.15,0.1,0.05
0.19845035182661777,0.2,0.98,0.8,1.0,0.25,0.15,0.1,0.1
0.1992453591105816,0.2,0.98,0.8,1.0,0.25,0.15,0.1,0.15
0.20211508604272652,0.2,0.98,0.8,1.0,0.25,0.15,0.1,0.2
0.2251101601786978,0.2,0.98,0.8,1.0,0.25,0.15,0.15,0.05
0.21311791467346913,0.2,0.98,0.8,1.0,0.25,0.15,0.15,0.1
0.2100809555772402,0.2,0.98,0.8,1.0,0.25,0.15,0.15,0.15
0.21021002113403786,0.2,0.98,0.8,1.0,0.25,0.15,0.15,0.2
0.24641239427960768,0.2,0.98,0.8,1.0,0.25,0.15,0.2,0.05
0.23021274429072514,0.2,0.98,0.8,1.0,0.25,0.15,0.2,0.1
0.22421315684453352,0.2,0.98,0.8,1.0,0.25,0.15,0.2,0.15
0.22203486825825597,0.2,0.98,0.8,1.0,0.25,0.15,0.2,0.2
0.2846159608262468,0.2,0.98,0.8,1.0,0.25,0.2,0.05,0.05
0.2732232389800813,0.2,0.98,0.8,1.0,0.25,0.2,0.05,0.1
0.2667514634426154,0.2,0.98,0.8,1.0,0.25,0.2,0.05,0.15
0.26206306308666144,0.2,0.98,0.8,1.0,0.25,0.2,0.05,0.2
0.2824775120430149,0.2,0.98,0.8,1.0,0.25,0.2,0.1,0.05
0.26917218646881574,0.2,0.98,0.8,1.0,0.25,0.2,0.1,0.1
0.26173090518808817,0.2,0.98,0.8,1.0,0.25,0.2,0.1,0.15
0.2565094228877566,0.2,0.98,0.8,1.0,0.25,0.2,0.1,0.2
0.2977299862683424,0.2,0.98,0.8,1.0,0.25,0.2,0.15,0.05
0.28047320068156617,0.2,0.98,0.8,1.0,0.25,0.2,0.15,0.1
0.27043877346105055,0.2,0.98,0.8,1.0,0.25,0.2,0.15,0.15
0.2634463805497745,0.2,0.98,0.8,1.0,0.25,0.2,0.15,0.2
0.31542138930873614,0.2,0.98,0.8,1.0,0.25,0.2,0.2,0.05
0.2935451667898043,0.2,0.98,0.8,1.0,0.25,0.2,0.2,0.1
0.28079716283146483,0.2,0.98,0.8,1.0,0.25,0.2,0.2,0.15
0.272428241289479,0.2,0.98,0.8,1.0,0.25,0.2,0.2,0.2
0.18595688671886634,0.2,0.98,0.8,1.0,0.4,0.05,0.05,0.05
0.1916052165627073,0.2,0.98,0.8,1.0,0.4,0.05,0.05,0.1
0.19439599869513194,0.2,0.98,0.8,1.0,0.4,0.05,0.05,0.15
0.1961157744284165,0.2,0.98,0.8,1.0,0.4,0.05,0.05,0.2
0.17620041185754506,0.2,0.98,0.8,1.0,0.4,0.05,0.1,0.05
0.18265390518781732,0.2,0.98,0.8,1.0,0.4,0.05,0.1,0.1
0.1859516957064651,0.2,0.98,0.8,1.0,0.4,0.05,0.1,0.15
0.1880409199687968,0.2,0.98,0.8,1.0,0.4,0.05,0.1,0.2
0.1704051224758436,0.2,0.98,0.8,1.0,0.4,0.05,0.15,0.05
0.17752179196474935,0.2,0.98,0.8,1.0,0.4,0.05,0.15,0.1
0.18110931758358065,0.2,0.98,0.8,1.0,0.4,0.05,0.15,0.15
0.1834118604989616,0.2,0.98,0.8,1.0,0.4,0.05,0.15,0.2
0.1665049721813327,0.2,0.98,0.8,1.0,0.4,0.05,0.2,0.05
0.17431850563833473,0.2,0.98,0.8,1.0,0.4,0.05,0.2,0.1
0.1780121599071592,0.2,0.98,0.8,1.0,0.4,0.05,0.2,0.15
0.18045937188925373,0.2,0.98,0.8,1.0,0.4,0.05,0.2,0.2
0.16353954447381125,0.2,0.98,0.8,1.0,0.4,0.1,0.05,0.05
0.17540471170288094,0.2,0.98,0.8,1.0,0.4,0.1,0.05,0.1
